term,score
套餐,0.39391929857916763
招牌,0.2626128657194451
單點,0.2626128657194451
點了,0.13130643285972254
好喝,0.13130643285972254
奢華,0.13130643285972254
夢幻,0.13130643285972254
品質,0.13130643285972254
和善,0.13130643285972254
只有,0.13130643285972254
另外,0.13130643285972254
厚度,0.13130643285972254
剛好,0.13130643285972254
冬蔭功,0.13130643285972254
內場員工,0.13130643285972254
值不高,0.13130643285972254
份量,0.13130643285972254
中卷,0.13130643285972254
不會,0.13130643285972254
不佳,0.13130643285972254
ok,0.13130643285972254
奶茶,0.13130643285972254
小姐,0.13130643285972254
飲料,0.13130643285972254
湯頭,0.13130643285972254
雞湯,0.13130643285972254
酥脆,0.13130643285972254
適中,0.13130643285972254
訪會,0.13130643285972254
親切,0.13130643285972254
