topic,terms
topic_1,服務人員 食材 單點 壽星 蝦子 泰奶 好喝 套餐 湯底 親切 新鮮 感謝
topic_2,幾歲 蝦子 活動 建議 親切 感謝 服務人員 湯底 生日 蝦餅 泰奶 新鮮
topic_3,優惠 新鮮 單點 用餐 套餐 服務人員 活動 建議 幾歲 20 火鍋 蝦片
topic_4,椰奶 冬蔭功 活動 生日 湯底 蝦餅 泰式 蝦子 建議 火鍋 套餐 泰奶
topic_5,生日 蝦子 蝦餅 泰式 單點 套餐 湯頭 雞湯 蝦片 點了 優惠 不會
topic_6,好喝 火鍋 蝦子 湯頭 生日 椰奶 親切 蝦餅 泰奶 新鮮 蝦片 壽星
