topic,terms
topic_1,咖啡店 意外 今天 好喝 值得 咖啡 座位 品質 空間 咖啡豆 親切
topic_2,咖啡 空間 好喝 今天 值得 品質 意外 座位 咖啡店 咖啡豆 親切
topic_3,咖啡 品質 座位 好喝 值得 今天 咖啡店 意外 咖啡豆 空間 親切
topic_4,咖啡 親切 咖啡豆 值得 品質 今天 好喝 意外 座位 咖啡店 空間
topic_5,今天 咖啡 好喝 值得 品質 意外 座位 咖啡店 空間 咖啡豆 親切
topic_6,今天 座位 空間 咖啡 好喝 值得 品質 意外 咖啡店 咖啡豆 親切
