term,score
雞肉,0.25000000000000006
普通,0.17407765595569785
或是,0.17407765595569785
全部都是,0.17407765595569785
貝果,0.17407765595569785
優格,0.12500000000000003
明亮,0.12500000000000003
景色,0.12500000000000003
沙拉,0.12500000000000003
湯都,0.12500000000000003
舒適,0.12500000000000003
蘑菇,0.12500000000000003
乾到,0.12500000000000003
難以,0.12500000000000003
飲品,0.12500000000000003
不錯,0.12500000000000003
很棒,0.12500000000000003
咖啡,0.08703882797784893
乳酪,0.08703882797784893
其實,0.08703882797784893
再訪,0.08703882797784893
半生半熟,0.08703882797784893
不會,0.08703882797784893
點生,0.08703882797784893
接受,0.08703882797784893
推薦,0.08703882797784893
鮭魚,0.08703882797784893
有人,0.08703882797784893
熱弄,0.08703882797784893
規定,0.08703882797784893
