topic,terms
topic_1,紅豆 食府 夜飯 現場 份量 聚餐 韭黃 不錯 只是 生菜 油膩 不會
topic_2,份量 用餐 不錯 水準 紅豆 服務人員 還是 食府 生煎包 第一次 夜飯 現場
topic_3,聚餐 沒有 第一次 意外 只是 不是 還有 上海 油膩 韭黃 不錯 糖醋
topic_4,聚餐 現場 生菜 韭黃 上海 牛肉 服務人員 整體 砂鍋 生煎包 用餐 份量
topic_5,砂鍋 油膩 糖醋 口感 韭黃 生煎包 份量 現場 夜飯 不錯 紅豆 只是
topic_6,不會 不錯 豆腐 其實 整體 還是 食府 口感 糖醋 水準 生菜 牛肉
