term,score
夜飯,0.14085478945311378
安全,0.13515674424384394
除夕,0.13515674424384394
cp,0.1306875417771451
被關,0.1306875417771451
門樓,0.1306875417771451
裡面,0.1306875417771451
超爛,0.1306875417771451
考慮,0.1215460263035989
電梯,0.08198494314560678
只有,0.08198494314560678
份量,0.08198494314560678
提供,0.06077301315179945
客滿,0.06077301315179945
完全,0.06077301315179945
建議,0.06077301315179945
才換,0.06077301315179945
整間,0.06077301315179945
廁所,0.06077301315179945
動線,0.06077301315179945
湯碗,0.06077301315179945
個小時,0.06077301315179945
不要,0.06077301315179945
不主動換,0.06077301315179945
七八,0.06077301315179945
一台,0.06077301315179945
最後離場,0.06077301315179945
2688,0.06077301315179945
自備,0.06077301315179945
還會,0.06077301315179945
