term,score
啤酒,0.13856019272769027
一送,0.12524089706695457
聚餐,0.1230229542236886
飲料,0.12234374951373737
份量,0.08619718388109404
炸雞,0.07702356021793735
牛排,0.03910633997741679
烤餅,0.03700102436518521
美式,0.031189527796612063
廚房,0.016825915441841394
鬆餅,0.012779488968639396
甜點,0.006100294850147361
口感,0.003398251311978129
推薦,0.0023726259864766536
