topic,terms
topic_1,大利 蛋糕 一起 自己 這次 朋友 pizza 巧克力 推薦 特別 不會 用餐
topic_2,還是 起司 用餐 推薦 特別 這次 奶油 值得 大利 不會 bellini 蛋糕
topic_3,值得 整體 不會 搭配 氛圍 用餐 服務人員 特別 bellini 羊排 客人 還是
topic_4,甜點 朋友 適中 用餐 速度 bellini 生日 不會 羊排 客人 推薦 一起
topic_5,服務人員 生日 親切 大利 蛋糕 用餐 推薦 特別 不會 bellini 速度 朋友
topic_6,巧克力 蛋糕 牛排 pizza 奶油 速度 客人 不會 羊排 自己 一起 這次
