term,score
這些,0.19245008972987523
點了,0.14002800840280097
普通,0.14002800840280097
烤串,0.14002800840280097
整體,0.14002800840280097
配料,0.14002800840280097
椰漿,0.14002800840280097
影響,0.09622504486493762
最近,0.09622504486493762
黑黑的,0.09622504486493762
是不是,0.09622504486493762
整盤,0.09622504486493762
微焦,0.09622504486493762
就算,0.09622504486493762
師傅,0.09622504486493762
大火,0.09622504486493762
回訪,0.09622504486493762
喜歡,0.09622504486493762
功力,0.09622504486493762
再度,0.09622504486493762
以前,0.09622504486493762
丸子,0.09622504486493762
不能,0.09622504486493762
有換,0.09622504486493762
一直,0.09622504486493762
知道,0.09622504486493762
焦渣,0.09622504486493762
變弱,0.09622504486493762
理解,0.09622504486493762
鍋氣,0.09622504486493762
