topic,terms
topic_1,食材 早餐 空間 薯絲 份量 親切 一起 沙拉 服務人員 舒服 選擇 好喝
topic_2,這個 服務人員 咖啡 偏高 我覺 東西 擺盤 午餐 還是 番茄 薯絲 喜歡
topic_3,用餐 客人 飲品 午餐 咖啡 我覺 沒有 整體 建議 平日 店家 適合
topic_4,一定 沙拉 午餐 健康 平日 不會 訂位 一點 早餐 美味 很多 番茄
topic_5,訂位 調味 新鮮 空間 友善 一定 親切 超級 午餐 不會 基本上 服務人員
topic_6,一定 寵物 飲品 店內 空間 份量 喜歡 一起 適合 招牌 友善 大家
