topic,terms
topic_1,薯條 起司 熱狗 很多 肉醬 醬料 整體 熱狗堡 一點 帶皮 內用 還不錯
topic_2,通心粉 熱狗 搭配 一點 整體 口感 不會 肉醬 很多 醬料 薯條 熱狗堡
topic_3,通心粉 熱狗堡 口感 醬料 熱狗 很多 肉醬 整體 薯條 一點 內用 帶皮
topic_4,肉醬 整體 熱狗 很多 下次 試試 不是 熱狗堡 不會 牛肉 薯條 通心粉
topic_5,喜歡 薯條 蘋果 內用 還不錯 帶皮 熱狗 肉醬 很多 整體 套餐 下次
topic_6,牛肉 熱狗堡 起司 薯條 口感 搭配 很多 熱狗 自己 不會 蘋果 套餐
