term,score
純素,0.17663888306927986
起來,0.17663888306927986
高級,0.17663888306927986
最喜歡,0.17663888306927986
麩質,0.17663888306927986
巧克力,0.17663888306927986
偏苦,0.17663888306927986
店家,0.15214163650387835
ww,0.15214163650387835
布朗,0.14733002560894573
點心,0.14733002560894573
社群,0.1217133092031027
xd,0.1217133092031027
特別,0.091284981902327
助手,0.091284981902327
日文,0.06085665460155135
公告,0.06085665460155135
發現,0.06085665460155135
甜點,0.06085665460155135
看到,0.06085665460155135
品牌,0.06085665460155135
咖啡因,0.06085665460155135
印象,0.06085665460155135
成分,0.06085665460155135
消息,0.06085665460155135
主要,0.06085665460155135
變成,0.06085665460155135
撤掉,0.030428327300775673
帳號,0.030428327300775673
日常,0.030428327300775673
