topic,terms
topic_1,發現 泰奶 泰國 份量 檸檬塔 甜點 蝦餅 好喝 特別 湯底 第一次 新鮮
topic_2,湯頭 海鮮 第一次 份量 肉片 值得 裝潢 酸辣 火鍋 泰式 發現 泰奶
topic_3,泰式 火鍋 椰奶 適合 新鮮 不會 風格 酸辣 冬陰功 食材 喜歡 湯頭
topic_4,泰式 適合 湯頭 奶茶 火鍋 女婿 泰奶 蝦餅 得到 完全 拍照 選擇
topic_5,火鍋 套餐 泰式 海鮮 甜點 蝦餅 推薦 朋友 喜歡 一定 超級 巧克力
topic_6,湯底 喜歡 蝦餅 朋友 咖哩 裡面 選擇 冬陰功 湯頭 火鍋 得到 發現
