topic,terms
topic_1,吐司 整體 起來 份量 松露 而言 歐姆蛋 早餐 不是 另外 11 雞肉
topic_2,用餐 今天 早餐 新鮮 搭配 不是 整體 店內 食材 口感 點餐 怎麼
topic_3,舒適 店內 松露 用餐 乾淨 點了 搭配 歐姆蛋 吐司 今天 新鮮 份量
topic_4,早餐 喜歡 今天 這次 三明治 一般 點了 雞肉 內用 松露 另外 不錯
topic_5,蛋餅 咖啡 特別 雖然 美式 不會 不錯 日式 這次 點餐 還是 一般
topic_6,內用 吐司 座位 起來 乾淨 特別 店家 三明治 雞肉 還是 明亮 早餐
