term,score
兩塊,0.3713906763541037
漢堡,0.3713906763541037
點了,0.18569533817705186
標示,0.18569533817705186
不然,0.18569533817705186
似乎,0.18569533817705186
半層,0.18569533817705186
反應,0.18569533817705186
回應,0.18569533817705186
店員,0.18569533817705186
改善,0.18569533817705186
服務態度,0.18569533817705186
消費者,0.18569533817705186
雙層,0.18569533817705186
牛肉排,0.18569533817705186
疑慮,0.18569533817705186
空間,0.18569533817705186
結果,0.18569533817705186
菜單,0.18569533817705186
誤導,0.18569533817705186
變雙層,0.18569533817705186
起來,0.18569533817705186
不清,0.18569533817705186
