topic,terms
topic_1,咖啡 店家 印度 點了 水準 咖哩 社區 民生 相當 咖喱 一直 牛肉
topic_2,民生 社區 水準 一直 咖喱 點了 相當 咖啡 插座 美式 咖哩 座位
topic_3,咖哩 美式 座位 插座 咖啡 印度 美味 一直 牛肉 不錯 點了 相當
topic_4,牛肉 紅酒 咖喱 店家 很棒 相當 不錯 印度 水準 咖啡 一直 座位
topic_5,咖喱 相當 咖啡 一直 座位 牛肉 美味 店家 不錯 印度 很棒 插座
topic_6,咖啡 咖喱 不錯 美味 相當 很棒 牛肉 店家 一直 座位 印度 插座
