topic,terms
topic_1,一樣 咖哩 印尼 辣椒 台灣 美味 份量 巴東 羊肉 炒飯 第一次 珍多冰
topic_2,台灣 咖哩 印尼 辣椒 美味 份量 一樣 巴東 炒飯 羊肉 第一次 珍多冰
topic_3,羊肉 巴東 椰奶 美味 牛肉 一樣 咖哩 印尼 辣椒 台灣 份量 炒飯
topic_4,印尼 理解 牛肉 份量 台灣 巴東 辣椒 咖哩 第一次 一樣 羊肉 珍多冰
topic_5,炒飯 份量 印尼 美味 咖哩 辣椒 完全 台灣 第一次 清真 巴東 椰奶
topic_6,印尼 羊肉 珍多冰 辣椒 清真 椰奶 完全 第一次 炒飯 理解 台灣 份量
