topic,terms
topic_1,晚上 烏龍 滷味 拼盤 一次 特色 很棒 喜歡 朋友 麻辣 氣氛 一杯
topic_2,滷味 算是 朋友 氣氛 口感 這個 聚會 小酌 適合 真是 特色 一杯
topic_3,滷味 份量 調酒 用餐 特別 適合 氣氛 門口 很棒 特色 第一次 啤酒
topic_4,推薦 拍照 喜歡 調酒 好喝 烏龍 真是 一杯 第一次 另外 啤酒 我個
topic_5,shot 特色 親切 滷味 拼盤 一口 好喝 一杯 另外 門口 這個 很棒
topic_6,麻辣 喜歡 不會 滷味 一口 外面 一次 很棒 聊天 我個 飲料 晚上
