term,score
天然,0.22232903435042517
大利,0.1482193562336168
盤子,0.1482193562336168
300,0.14016932884998143
牛排,0.14016932884998143
400,0.09344621923332096
份量,0.09344621923332096
薯條,0.09344621923332096
熟度,0.09344621923332096
家常,0.09344621923332096
大概,0.09344621923332096
花果,0.09344621923332096
完全,0.08597352366585367
重點,0.08597352366585367
大蒜,0.08597352366585367
痛苦,0.0741096781168084
當我們,0.0741096781168084
什麼,0.0741096781168084
很貴,0.0741096781168084
切個,0.0741096781168084
提早,0.0741096781168084
一開始,0.0741096781168084
廉價,0.0741096781168084
半小時,0.0741096781168084
可樂,0.0741096781168084
坐在,0.0741096781168084
失望,0.0741096781168084
不好,0.0741096781168084
店內,0.0741096781168084
超小,0.0741096781168084
