topic,terms
topic_1,牛肉 河粉 不錯 外面 湯頭 一點 舒服 普通 自己 乾淨 座位 越南
topic_2,河粉 牛肉 炸春 越式 烤肉 生菜 公館 今天 越皮 豬肉粉 必點 仔蛋
topic_3,生菜 烤肉 咖喱 一口 甘蔗 一般 還有 其他 法國 涼拌 不錯 一點
topic_4,不會 用餐 越南 起來 河粉 態度 還是 選擇 越式 還有 咖哩 很多
topic_5,河粉 牛肉 咖哩 越式 生菜 上菜 不是 不會 份量 湯頭 九層 法國
topic_6,越式 入味 甘蔗 清爽 爽口 一口 鮮蝦 特別 兩個 口感 蠻多 牛肉
