topic,terms
topic_1,大利 雞肉燉 起來 不過 部分 不錯 親切 點了 特別 下次 服務人員 義式
topic_2,推薦 提拉 千層 開心果 部分 不錯 飲料 濃郁 甜點 整體 沙拉 適合
topic_3,義式 提拉 甜點 大利 下次 自己 喜歡 推薦 清爽 咖啡 主餐 開心果
topic_4,沙拉 搭配 整體 甜點 義式 口感 套餐 cp 喜歡 再訪 起來 濃郁
topic_5,服務人員 客人 雙人 套餐 自己 點了 親切 口感 一直 特別 再訪 起來
topic_6,午餐 商業 大利 一直 主餐 飲料 cp 搭配 點了 口感 客人 雙人
