term,score
客人,0.26037782196164777
朋友,0.26037782196164777
甚至,0.13018891098082389
狀況,0.13018891098082389
無力,0.13018891098082389
比薩,0.13018891098082389
松露,0.13018891098082389
有致,0.13018891098082389
日來,0.13018891098082389
提拉,0.13018891098082389
指南,0.13018891098082389
情況,0.13018891098082389
店家,0.13018891098082389
點了,0.13018891098082389
大利,0.13018891098082389
回覆,0.13018891098082389
問題,0.13018891098082389
前菜,0.13018891098082389
其他,0.13018891098082389
全額,0.13018891098082389
全身,0.13018891098082389
中午,0.13018891098082389
不能,0.13018891098082389
不止,0.13018891098082389
一早,0.13018891098082389
現在,0.13018891098082389
用餐,0.13018891098082389
鴨肉,0.13018891098082389
當天,0.13018891098082389
高燒,0.13018891098082389
