topic,terms
topic_1,豬肉餅 第一次 酥脆 口感 朋友 超級 一定 特別 河粉 一碗 牛肉 不過
topic_2,油條 第一次 清爽 湯頭 喜歡 河粉 不過 店面 酥脆 新鮮 口感 豬肉餅
topic_3,河粉 牛肉 湯頭 油條 店裡 豬肉餅 好喝 推薦 越南 不過 新鮮 看看
topic_4,河粉 牛肉 涼拌 炸春 份量 木瓜 湯頭 乾淨 推薦 130 很多 稍微
topic_5,牛肉 米線 炸春 湯頭 河粉 一碗 親切 不油膩 生春 生菜 店面 乾淨
topic_6,不過 店面 油條 河粉 第一次 酥脆 新鮮 清爽 湯頭 口感 看看 豬肉餅
