topic,terms
topic_1,飲料 火鍋 冬粉 辣椒 不會 王品 cp 內用 白飯 服務人員 用餐 點餐
topic_2,座位 點餐 狹長 空間 裡面 湯頭 內用 第一次 除了 辣椒 不會 好喝
topic_3,湯頭 好喝 一下 看看 下次 沙茶 第一次 不會 除了 辣椒 內用 火鍋
topic_4,火鍋 下次 發現 沙茶 用餐 特別 紅茶 或是 服務人員 詢問 今天 裡面
topic_5,火鍋 內用 直接 結帳 不要 裡面 看看 這麼 不到 詢問 清楚 特別
topic_6,內用 外帶 集團 回收 王品 用餐 狹長 完全 提供 一下 空間 今天
