topic,terms
topic_1,排骨 蛋餅 早餐 現場 搭配 附近 沒有 勢力 起來 廁所 花生 現金
topic_2,吐司 蛋餅 排骨 部分 喜歡 起司 整體 套餐 起來 特別 可愛的 厚片
topic_3,排骨 吐司 不錯 早餐 清爽 勢力 配上 午餐 今天 不會 裝潢 份量
topic_4,吐司 排骨 不過 勢力 花生 花醬 沒有 秘密 廁所 可惜 手工 份量
topic_5,不錯 店家 魚排 還不錯 塔塔 調味 不過 雞塊 時候 薯條 飲料 直接
topic_6,吐司 排骨 不會 分鐘 偏高 用餐 一份 一般 份量 起來 需要 拍照
