term,score
店員,0.2229006964821898
位子,0.21691452419449447
桌子,0.16268589314587084
點了,0.1295252602150512
用餐,0.1295252602150512
使用,0.1295252602150512
整個,0.1295252602150512
靠窗,0.10845726209724724
看到,0.10845726209724724
打翻,0.10845726209724724
已經,0.08466326233905458
有給,0.0647626301075256
更改,0.0647626301075256
不到,0.0647626301075256
不及,0.0647626301075256
東西,0.0647626301075256
不是,0.0647626301075256
點餐,0.0647626301075256
換成,0.0647626301075256
不能,0.0647626301075256
比漾,0.0647626301075256
想要,0.0647626301075256
點錯,0.0647626301075256
完全,0.0647626301075256
套餐,0.0647626301075256
價錢,0.0647626301075256
之後店,0.0647626301075256
不一樣,0.0647626301075256
濃湯,0.0647626301075256
一樣,0.0647626301075256
