topic,terms
topic_1,不會 點餐 甜品 很多 美味 大利 不錯 飲料 家庭 地方 份量 朋友
topic_2,莫凡 選擇 點餐 一家 美味 平日 大利 還有 一點 套餐 用餐 甜品
topic_3,店員 飲料 已經 自己 點餐 還是 完全 套餐 很多 不會 大利 一點
topic_4,很多 地方 家庭 牛肉 還不錯 咖啡 莫凡 美味 不錯 不會 大利 平日
topic_5,用餐 不錯 套餐 朋友 份量 地方 很多 牛肉 平日 家庭 雖然 不會
topic_6,自己 咖啡 上面 一家 還是 雖然 還有 還不錯 不錯 莫凡 平日 地方
