topic,terms
topic_1,薯條 冰淇淋 明果 不會 披薩 朋友 pizza 玉米 飲料 口感 多種 用餐
topic_2,披薩 用餐 薯條 選擇 冰淇淋 濃湯 這次 巧克力 棉花 平日 明果 口感
topic_3,披薩 薯條 玉米 濃湯 pizza 喜歡 照燒 不會 起來 冰淇淋 客人 朋友
topic_4,披薩 冰淇淋 甜筒 明果 薯條 朋友 平日 起來 用餐 濃湯 玉米 不會
topic_5,披薩 飲料 冰淇淋 適合 客人 巧克力 棉花 用餐 薯條 不會 朋友 多種
topic_6,披薩 口感 提供 玉米 飲料 cp 多種 選擇 薯條 冰淇淋 明果 不會
