topic,terms
topic_1,小籠 排骨 炒飯 水準 排隊 酸辣 驚艷 好喝 紅油 抄手 值得 入座
topic_2,炒飯 小籠 湯包 排骨 一點 雞湯 美味 必點 這次 下午 不錯 水準
topic_3,小籠 鼎泰豐 推薦 排隊 炒飯 還是 紅油 元盅 抄手 湯汁 不用 雞湯
topic_4,排骨 油炒 小籠 一如既往 炒飯 不會 不錯 鼎泰豐 推薦 幾次 分鐘 雞湯
topic_5,小籠 不會 排骨 松露 剛剛 巧克力 用餐 粒粒 分明 湯包 鼎泰豐 炒飯
topic_6,果然 入座 需要 大概 其他 鼎泰豐 炒飯 人潮 幾次 分鐘 不會 這次
