topic,terms
topic_1,沒有 停車場 人員 親切 住宿 地點 房間 知道 喜歡 用餐 飯店 評論
topic_2,早餐 房間 看到 一樓 不同 免費 還有 浴缸 整體 飯店 入住 喜歡
topic_3,酒店 入住 評論 萬豪 慕軒 happy 用餐 親切 雖然 整體 集團 選擇
topic_4,入住 飯店 不錯 服務人員 舒適 方便 早餐 台北 選擇 慕軒 hour happy
topic_5,相當 用餐 不錯 住宿 二樓 沒有 人員 親切 酒店 喜歡 停車場 飯店
topic_6,happy 地點 hour 方便 還有 浴缸 喜歡 停車場 用餐 人員 飯店 評論
