topic,terms
topic_1,溫泉 牡蠣 喜歡 不會 一起 濃湯 客滿 沙拉 套餐 整體 訂位 150
topic_2,明太子 奶油 巴斯克 朋友 蛋糕 雞肉 完全 歐姆蛋 甜點 口感 一起 適合
topic_3,義大利麵 不會 hanna 美味 套餐 滿滿 收服 稍微 漂亮 濃郁 海苔 野菇
topic_4,奶油 明太子 野菇 沙拉 套餐 青醬 歐姆蛋 不會 濃湯 喜歡 起司 巴斯克
topic_5,義大利麵 推薦 香氣 收服 特別 預約 務費 裝潢 店內 青醬 歐姆蛋 明太子
topic_6,明太子 義大利麵 整體 歐姆蛋 培根 務費 喜歡 搭配 兩個 收服 店內 用餐
