topic,terms
topic_1,甜點 套餐 服務人員 選擇 不同 義大利麵 口感 份量 喜歡 民生 氛圍 田螺
topic_2,口感 田螺 套餐 份量 喜歡 民生 氛圍 溫馨 聚餐 蝸牛 甜點 牛排
topic_3,套餐 份量 主餐 溫馨 選擇 服務人員 甜點 點了 雙人 聚餐 口感 喜歡
topic_4,甜點 氛圍 溫馨 蝸牛 份量 田螺 不同 喜歡 口感 套餐 民生 聚餐
topic_5,蝸牛 松露 喜歡 套餐 雙人 主餐 點了 牛排 口感 民生 份量 氛圍
topic_6,民生 松露 義大利麵 牛排 口感 聚餐 不同 套餐 份量 喜歡 氛圍 田螺
