topic,terms
topic_1,店內 蛋包 舒適 不錯 推薦 一道 恰恰 親切 點了 喜歡 美味 其他
topic_2,點了 泰式 恰恰 今天 蛋包 店內 舒適 不錯 推薦 一道 親切 其他
topic_3,蔬菜 用餐 親切 店內 不錯 舒適 商品 韓式 空間 愛家 純素 美味
topic_4,素食 選擇 蛋包 美味 除了 親切 推薦 空間 其他 愛家 和平 今天
topic_5,大利 美味 店家 值得 恰恰 石鍋 第一次 和平 附近 其他 用餐 一道
topic_6,喜歡 vegan 純素 推薦 搭配 附近 泰式 其他 完全 方便 石鍋 素食
